Endpoint_EN,Endpoint_FR,EndpointMatchCountRaw,EndPointMatchStatus,PrimitiveColumnCount_ENRaw,PrimitiveColumnCount_FRRaw,ColumnPositionRaw,Column_EN,Column_FR,ColumnClassification,Kind_EN,TypeName_EN,IsNullable_ENRaw,Kind_FR,TypeName_FR,IsNullable_FRRaw,PositionMatchRaw,TypeMatchRaw,NullabilityMatchRaw,ColumnMatchStatus
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,0,ScenarioId,IdScénario,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,1,AllocationThreshold,SeuilRépartition,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,2,AnalysisId,IdAnalyse,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,3,AnalysisName,NomAnalyse,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,4,ConstraintType,TypeContrainte,PRIMITIVE,number,Byte.Type,FALSE,number,Byte.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,5,ConstraintValue,ValeurContrainte,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,6,CostConstraintScenarioId,IdScénarioContrainteCoût,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,7,CostConstraintScenarioName,NomScénarioContrainteCoût,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,8,CreatedByResourceId,IdRessourceCréation,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,9,CreatedByResourceName,NomRessourceCréation,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,10,CreatedDate,DateCréation,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,11,EnforceProjectDependencies,AppliquerDépendancesProjet,PRIMITIVE,logical,Logical.Type,FALSE,logical,Logical.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,12,EnforceSchedulingConstraints,AppliquerContraintesPlanification,PRIMITIVE,logical,Logical.Type,FALSE,logical,Logical.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,13,HiringType,TypeEmbauche,PRIMITIVE,number,Byte.Type,FALSE,number,Byte.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,14,ModifiedByResourceId,IdRessourceModification,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,15,ModifiedByResourceName,NomRessourceModification,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,16,ModifiedDate,DateModification,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,17,RateTable,TableTaux,PRIMITIVE,number,Byte.Type,FALSE,number,Byte.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,18,ScenarioDescription,DescriptionScénario,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,19,ScenarioName,NomScénario,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,20,CreatedByResource,RessourceCréation,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,21,ModifiedByResource,ModifiéParRessource,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,22,Analysis,Analyse,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,23,CostConstraintScenario,ScénarioContrainteCoût,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceConstraintScenarios,ScénariosContrainteRessource,1,AUTO_MATCH,20,20,24,ResourceScenarioProjects,ProjetsScénarioRessource,NAVIGATION,table,Table.Type,FALSE,table,Table.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,0,ProjectId,IdProjet,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,1,ResourceId,IdRessource,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,2,TimeByDay,HeureParJour,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,3,FiscalPeriodId,IDPériodeFiscale,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,4,ProjectName,NomProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,5,ResourceDemand,ResourceDemand,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,6,ResourceDemandModifiedDate,ResourceDemandModifiedDate,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,7,ResourceName,NomRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,8,ResourcePlanUtilizationDate,DatePlanUtilisationRessource,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,9,ResourcePlanUtilizationType,TypePlanUtilisationRessource,PRIMITIVE,number,Int16.Type,TRUE,number,Int16.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,10,Resource,Ressource,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,11,Project,Projet,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceDemandTimephasedDataSet,ResourceDemandTimephasedDataSet,1,AUTO_MATCH,10,10,12,Time,Heure,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,0,ResourceId,IdRessource,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,1,ResourceBaseCalendar,CalendrierBaseRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,2,ResourceBookingType,TypeRéservationRessource,PRIMITIVE,number,Byte.Type,TRUE,number,Byte.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,3,ResourceCanLevel,RessourceÀniveler,PRIMITIVE,logical,Logical.Type,FALSE,logical,Logical.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,4,ResourceCode,CodeRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,5,ResourceCostCenter,CentreCoûtRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,6,ResourceCostPerUse,CoûtRessourceParUtilisation,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,7,ResourceCreatedDate,DateCréationRessource,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,8,ResourceEarliestAvailableFrom,RessourceDisponibleAuPlusTôtDu,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,9,ResourceEmailAddress,AdresseMessagerieRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,10,ResourceGroup,GroupeRessources,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,11,ResourceHyperlink,LienHypertexteRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,12,ResourceHyperlinkHref,RéfÉlevéeLienHypertexteRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,13,ResourceInitials,InitialesRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,14,ResourceIsActive,RessourceEstActive,PRIMITIVE,logical,Logical.Type,FALSE,logical,Logical.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,15,ResourceIsGeneric,RessourceEstGénérique,PRIMITIVE,logical,Logical.Type,FALSE,logical,Logical.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,16,ResourceIsTeam,RessourceÉquipe,PRIMITIVE,logical,Logical.Type,FALSE,logical,Logical.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,17,ResourceLatestAvailableTo,RessourceDisponibleAuPlusTardAu,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,18,ResourceMaterialLabel,ÉtiquetteMatériauRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,19,ResourceMaxUnits,UnitésMaxRessource,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,20,ResourceModifiedDate,DateModificationRessource,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,21,ResourceName,NomRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,22,ResourceNTAccount,CompteNTRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,23,ResourceOvertimeRate,TauxHeuresSupplémentairesRessource,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,24,ResourceStandardRate,TauxStandardRessource,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,25,ResourceStatusId,IdÉtatRessource,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,26,ResourceStatusName,NomÉtatRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,27,ResourceTimesheetManageId,IdGestionFeuilleDeTempsRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,28,ResourceType,TypeRessource,PRIMITIVE,number,Int16.Type,FALSE,number,Int16.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,29,ResourceWorkgroup,GroupeTravailRessource,PRIMITIVE,number,Int16.Type,TRUE,number,Int16.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,30,TypeDescription,DescriptionType,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,31,TypeName,NomType,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,32,RBS,RBS,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,33,Servicesderessources,Servicesderessources,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,34,Typedecoût,Typedecoût,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,35,Catdepenses,Catdepenses,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,36,Corpsemploi,Corpsemploi,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,37,NU,NU,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,38,UA,UA,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,39,Assignments,Affectations,NAVIGATION,table,Table.Type,FALSE,table,Table.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,40,TimephasedInfoDataSet,JeuDonnéesInformationsChronologiques,NAVIGATION,table,Table.Type,FALSE,table,Table.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
Resources,Ressources,1,AUTO_MATCH,39,39,41,ResourceDemandTimephasedInfo,ResourceDemandTimephasedInfo,NAVIGATION,table,Table.Type,FALSE,table,Table.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,0,ProjectId,IdProjet,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,1,TaskId,IdTâche,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,2,BaselineNumber,NuméroPlanningDeRéférence,PRIMITIVE,number,Int32.Type,FALSE,number,Int32.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,3,ProjectName,NomProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,4,TaskBaselineBudgetCost,CoûtBudgétaireRéférenceTâche,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,5,TaskBaselineBudgetWork,TravailBudgétaireRéférenceTâche,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,6,TaskBaselineCost,CoûtRéférenceTâche,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,7,TaskBaselineDeliverableFinishDate,DateFinLivrableRéférenceTâche,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,8,TaskBaselineDeliverableStartDate,DateDébutLivrableRéférenceTâche,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,9,TaskBaselineDuration,DuréeRéférenceTâche,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,10,TaskBaselineDurationString,ChaîneDuréeRéférenceTâche,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,11,TaskBaselineFinishDate,DateFinRéférenceTâche,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,12,TaskBaselineFinishDateString,ChaîneDateFinRéférenceTâche,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,13,TaskBaselineFixedCost,CoûtFixeRéférenceTâche,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,14,TaskBaselineModifiedDate,TaskBaselineModifiedDate,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,15,TaskBaselineStartDate,DateDébutRéférenceTâche,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,16,TaskBaselineStartDateString,ChaîneDateDébutRéférenceTâche,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,17,TaskBaselineWork,TravailRéférenceTâche,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,18,TaskName,NomTâche,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,19,Project,Projet,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,20,Task,Tâche,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskBaselines,PlanningsDeRéférenceTâche,1,AUTO_MATCH,19,19,21,TaskBaselineTimephasedDataSet,JeuDonnéesChronologiqueRéférenceTâche,NAVIGATION,table,Table.Type,FALSE,table,Table.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,0,ScenarioId,IdScénario,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,1,ProjectId,IdProjet,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,2,AbsolutePriority,PrioritéAbsolue,PRIMITIVE,number,Double.Type,FALSE,number,Double.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,3,AnalysisId,IdAnalyse,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,4,AnalysisName,NomAnalyse,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,5,CostConstraintScenarioId,IdScénarioContrainteCoût,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,6,CostConstraintScenarioName,NomScénarioContrainteCoût,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,7,ForceAliasLookupTableId,IdTableChoixAliasForcé,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,8,ForceAliasLookupTableName,NomTableChoixAliasForcé,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,9,ForceStatus,ÉtatForcé,PRIMITIVE,number,Byte.Type,FALSE,number,Byte.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,10,HardConstraintValue,ValeurContrainteImpérative,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,11,NewStartDate,NouvelleDateDébut,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ResourceScenarioProjects,ProjetsScénarioRessource,1,AUTO_MATCH,18,18,12,Priority,Priorité,PRIMITIVE,number,Double.Type,FALSE,number,Double.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
